sp;lon;lat
rodolito;-41.23389877;-23.32453129
rodolito;-41.28637611;-23.35078485
rodolito;-41.25230283;-23.32277217
rodolito;-41.2808379;-23.33221061
rodolito;-41.27170922;-23.33302764
rodolito;-41.27498639;-23.33371459
rodolito;-41.2661374;-23.31769467
rodolito;-41.24760591;-23.30493119
rodolito;-41.25560106;-23.29806187
rodolito;-41.27634473;-23.31584284
rodolito;-41.22704416;-23.30283205
rodolito;-41.24218259;-23.29433936
rodolito;-41.28369542;-23.32046435
rodolito;-41.23702632;-23.29136313
rodolito;-41.2636786;-23.34660981
rodolito;-41.24282521;-23.3013028
rodolito;-41.23594142;-23.33433564
rodolito;-41.29287534;-23.32451309
rodolito;-41.2845433;-23.34177168
rodolito;-41.27630262;-23.34173888
rodolito;-41.2905615;-23.35549994
rodolito;-41.25568655;-23.33691849
rodolito;-41.27490504;-23.34719876
rodolito;-41.27831571;-23.30872373
rodolito;-41.27466508;-23.30312498
rodolito;-41.27010243;-23.33812798
rodolito;-41.28141686;-23.30508546
rodolito;-41.23838449;-23.31181439
rodolito;-41.24199295;-23.33605118
rodolito;-41.29011691;-23.32764332
rodolito;-41.27926023;-23.32836241
rodolito;-41.27883043;-23.32660438
rodolito;-41.25924032;-23.34456925
rodolito;-41.28589395;-23.34028108
rodolito;-41.28523712;-23.32122098
rodolito;-41.2624769;-23.30496548
rodolito;-41.28229176;-23.31058745
rodolito;-41.27275179;-23.31420137
rodolito;-41.2560395;-23.29690863
rodolito;-41.23416646;-23.31725244
rodolito;-41.27913009;-23.31554292
rodolito;-41.27029118;-23.29669286
rodolito;-41.25661703;-23.3332847
rodolito;-41.28300582;-23.31412823
rodolito;-41.23655177;-23.29071351
rodolito;-41.23485863;-23.32721555
rodolito;-41.27357702;-23.33657097
rodolito;-41.23725744;-23.29825725
rodolito;-41.28171365;-23.33518957
rodolito;-41.27234571;-23.34356576
rodolito;-41.27595358;-23.32511825
rodolito;-41.23845525;-23.32929662
rodolito;-41.29200076;-23.3283636
rodolito;-41.23510542;-23.30818454
rodolito;-41.24338704;-23.28593793
rodolito;-41.28648834;-23.35065194
rodolito;-41.2445673;-23.33285215
rodolito;-41.27180389;-23.32384083
rodolito;-41.28471248;-23.32853218
rodolito;-41.27899122;-23.3481006
rodolito;-41.25731869;-23.31176163
rodolito;-41.25344892;-23.31045831
rodolito;-41.25692489;-23.30936567
rodolito;-41.27169288;-23.34515168
rodolito;-41.27347443;-23.31889523
rodolito;-41.2387288;-23.3095063
rodolito;-41.2685979;-23.32535761
rodolito;-41.27193497;-23.34628029
rodolito;-41.29113089;-23.33531936
rodolito;-41.28501081;-23.35434969
rodolito;-41.28702053;-23.32330988
rodolito;-41.23671492;-23.31619579
rodolito;-41.25819525;-23.30379804
rodolito;-41.28799754;-23.35289222
rodolito;-41.22670716;-23.32137801
rodolito;-41.27010632;-23.34230505
rodolito;-41.29501051;-23.32181859
rodolito;-41.25694481;-23.31607384
rodolito;-41.22805112;-23.31572713
rodolito;-41.23134656;-23.32909371
rodolito;-41.26777324;-23.33566985
rodolito;-41.24292487;-23.32931761
rodolito;-41.28168617;-23.31942138
rodolito;-41.25123362;-23.3377532
rodolito;-41.24113991;-23.29277265
rodolito;-41.28445696;-23.32495748
rodolito;-41.28312043;-23.31611697
rodolito;-41.27024917;-23.30896267
rodolito;-41.29155272;-23.33549919
rodolito;-41.28933887;-23.31445073
rodolito;-41.26872187;-23.31568906
rodolito;-41.28359705;-23.30230487
rodolito;-41.2385964;-23.31029634
rodolito;-41.27435534;-23.32119055
rodolito;-41.29833201;-23.3126019
rodolito;-41.2764284;-23.31492518
rodolito;-41.28327536;-23.34037934
rodolito;-41.24138843;-23.30709704
rodolito;-41.27304444;-23.30508319
rodolito;-41.27643809;-23.34104353
rodolito;-41.23373168;-23.31789091
rodolito;-41.26762841;-23.30524578
rodolito;-41.23524734;-23.31921378
rodolito;-41.24959296;-23.29557744
rodolito;-41.26668857;-23.34580845
rodolito;-41.28132366;-23.30756956
rodolito;-41.23849321;-23.32232755
rodolito;-41.23559577;-23.31513402
rodolito;-41.26749702;-23.30581576
rodolito;-41.24148998;-23.2845032
rodolito;-41.28444869;-23.34249384
rodolito;-41.2676317;-23.32359488
rodolito;-41.28954632;-23.35696248
rodolito;-41.22886975;-23.30285182
rodolito;-41.27381601;-23.33779272
rodolito;-41.25677039;-23.31969842
rodolito;-41.24527553;-23.28498042
rodolito;-41.2645608;-23.31270922
rodolito;-41.26525522;-23.34486302
rodolito;-41.25208193;-23.31600929
rodolito;-41.26120191;-23.30768195
rodolito;-41.25417497;-23.33201304
rodolito;-41.22882408;-23.31569837
rodolito;-41.24681905;-23.28598441
rodolito;-41.2366034;-23.31783386
rodolito;-41.25530604;-23.33858315
rodolito;-41.23933038;-23.28549774
rodolito;-41.25610566;-23.30809393
rodolito;-41.27095694;-23.34499223
rodolito;-41.29023293;-23.34452218
rodolito;-41.24217476;-23.33684582
rodolito;-41.24271421;-23.32746251
rodolito;-41.26896059;-23.30462793
rodolito;-41.234236;-23.31398879
rodolito;-41.27820766;-23.33428667
rodolito;-41.24628877;-23.2859127
rodolito;-41.22829689;-23.31113841
rodolito;-41.24454326;-23.31866425
rodolito;-41.2791982;-23.33557614
rodolito;-41.24226198;-23.32858971
rodolito;-41.28660152;-23.34685697
rodolito;-41.27536778;-23.33683693
rodolito;-41.28598274;-23.32213313
rodolito;-41.25569249;-23.32598014
rodolito;-41.23377874;-23.28135705
rodolito;-41.25932321;-23.29514816
rodolito;-41.22527175;-23.30633023
rodolito;-41.25814984;-23.34172158
rodolito;-41.23726157;-23.31451805
rodolito;-41.24939831;-23.31422488
rodolito;-41.27422708;-23.29769555
rodolito;-41.24006266;-23.29934769
rodolito;-41.28780953;-23.34644078
rodolito;-41.25994743;-23.32256595
rodolito;-41.2534552;-23.31943431
rodolito;-41.23555341;-23.32173799
rodolito;-41.27179123;-23.29779796
rodolito;-41.23115396;-23.29817077
rodolito;-41.25377079;-23.29795713
rodolito;-41.23567317;-23.2989046
rodolito;-41.23136638;-23.31065507
rodolito;-41.25494062;-23.32906627
rodolito;-41.28503206;-23.32076067
rodolito;-41.26331212;-23.31245357
rodolito;-41.24103327;-23.31052528
rodolito;-41.23588434;-23.32820801
rodolito;-41.28384765;-23.3063567
rodolito;-41.24713017;-23.31213483
rodolito;-41.25255874;-23.33409323
rodolito;-41.24978472;-23.33083403
rodolito;-41.23757535;-23.33484087
rodolito;-41.24280891;-23.30561105
rodolito;-41.27708207;-23.34915233
rodolito;-41.23905085;-23.29812932
rodolito;-41.23243129;-23.32529912
rodolito;-41.27673511;-23.3331947
rodolito;-41.26080616;-23.31372743
rodolito;-41.24422422;-23.29870863
rodolito;-41.25392611;-23.30497854
rodolito;-41.27084189;-23.31347368
rodolito;-41.25095526;-23.29295582
rodolito;-41.27084301;-23.29659537
rodolito;-41.25501808;-23.33077316
rodolito;-41.28094953;-23.33478344
rodolito;-41.2698166;-23.32535606
rodolito;-41.26750687;-23.30498155
rodolito;-41.29537921;-23.31609737
rodolito;-40.62450278;-22.41264722
rodolito;-40.751275;-22.60230833
rodolito;-40.29722222;-21.04861111
rodolito;-40.59083333;-21.25027778
rodolito;-40.68222222;-21.03111111
rodolito;-40.71305556;-21.03388889
rodolito;-40.75138889;-20.92444444
rodolito;-40.75638889;-20.91944444
rodolito;-40.13088144;-22.10728269
rodolito;-40.13697426;-22.11879381
rodolito;-40.15787113;-22.09326391
rodolito;-41.15325308;-23.40545347
rodolito;-41.15398437;-23.45058628
rodolito;-41.20290206;-23.44990309
rodolito;-41.20365179;-23.49503415
rodolito;-41.25181789;-23.44920459
rodolito;-41.25258423;-23.49433414
rodolito;-41.25335249;-23.53946341
rodolito;-41.30151476;-23.49361879
rodolito;-40.28012615;-21.22030552
rodolito;-40.28012615;-21.22030552
rodolito;-40.28111574;-21.21976321
rodolito;-40.28111574;-21.21976321
rodolito;-40.28134942;-21.21960154
rodolito;-40.28134942;-21.21960154
rodolito;-40.28137866;-21.21964016
rodolito;-40.28137866;-21.21964016
rodolito;-40.28138523;-21.21962024
rodolito;-40.28138523;-21.21962024
rodolito;-40.28139376;-21.21960391
rodolito;-40.28139376;-21.21960391
rodolito;-40.28139382;-21.21961114
rodolito;-40.28139382;-21.21961114
rodolito;-40.2826383;-21.2189097
rodolito;-40.2826383;-21.2189097
rodolito;-40.28710642;-21.21643478
rodolito;-40.28710642;-21.21643478
rodolito;-40.28713684;-21.21638667
rodolito;-40.28713684;-21.21638667
rodolito;-40.28738634;-21.21627365
rodolito;-40.28738634;-21.21627365
rodolito;-40.29018735;-21.2146533
rodolito;-40.29018735;-21.2146533
rodolito;-40.29018735;-21.2146533
rodolito;-40.29130521;-21.21391392
rodolito;-40.29130521;-21.21391392
rodolito;-40.29173803;-21.21361069
rodolito;-40.29173803;-21.21361069
rodolito;-40.29215154;-21.213304
rodolito;-40.29215154;-21.213304
rodolito;-40.29236404;-21.21314609
rodolito;-40.29236404;-21.21314609
rodolito;-40.29258884;-21.21296279
rodolito;-40.29258884;-21.21296279
rodolito;-40.29277925;-21.21281227
rodolito;-40.29277925;-21.21281227
rodolito;-40.29305483;-21.21259697
rodolito;-40.29305483;-21.21259697
rodolito;-40.29331688;-21.21237725
rodolito;-40.29331688;-21.21237725
rodolito;-40.29351677;-21.2122095
rodolito;-40.29351677;-21.2122095
rodolito;-40.29364577;-21.21208836
rodolito;-40.29364577;-21.21208836
rodolito;-40.29367367;-21.21208453
rodolito;-40.29367367;-21.21208453
rodolito;-40.29369194;-21.21207988
rodolito;-40.29369194;-21.21207988
rodolito;-40.29374243;-21.21201535
rodolito;-40.29374243;-21.21201535
rodolito;-40.29374418;-21.21199456
rodolito;-40.29374418;-21.21199456
rodolito;-40.29393862;-21.21186479
rodolito;-40.29393862;-21.21186479
rodolito;-40.29400738;-21.21179561
rodolito;-40.29400738;-21.21179561
rodolito;-40.29417308;-21.21157482
rodolito;-40.29417308;-21.21157482
rodolito;-40.29422101;-21.21154735
rodolito;-40.29422797;-21.21157259
rodolito;-40.29422797;-21.21157259
rodolito;-40.29423468;-21.21156802
rodolito;-40.29423468;-21.21156802
rodolito;-40.29425189;-21.21155344
rodolito;-40.29425189;-21.21155344
rodolito;-40.29425985;-21.21158228
rodolito;-40.29425985;-21.21158228
rodolito;-40.29426084;-21.21158589
rodolito;-40.29426084;-21.21158589
rodolito;-40.29426188;-21.21159401
rodolito;-40.29426188;-21.21159401
rodolito;-40.29426189;-21.21159491
rodolito;-40.29430272;-21.21152685
rodolito;-40.29430272;-21.21152685
rodolito;-40.29433216;-21.21147784
rodolito;-40.29433216;-21.21147784
rodolito;-40.29435228;-21.21146594
rodolito;-40.29435228;-21.21146594
rodolito;-40.29435419;-21.21146322
rodolito;-40.29435419;-21.21146322
rodolito;-40.29440671;-21.21141042
rodolito;-40.29441724;-21.21140221
rodolito;-40.29441724;-21.21140221
rodolito;-40.29444727;-21.21142185
rodolito;-40.29444727;-21.21142185
rodolito;-40.29445019;-21.21142454
rodolito;-40.29445019;-21.21142454
rodolito;-40.29445019;-21.21142454
rodolito;-40.29445019;-21.21142454
rodolito;-40.29445362;-21.21137573
rodolito;-40.29445362;-21.21137573
rodolito;-40.2944738;-21.21137016
rodolito;-40.2944738;-21.21137016
rodolito;-40.2944892;-21.21136914
rodolito;-40.2944892;-21.21136914
rodolito;-40.29451492;-21.21133551
rodolito;-40.29451492;-21.21133551
rodolito;-40.29452334;-21.21130654
rodolito;-40.29452334;-21.21130654
rodolito;-40.29452429;-21.21130563
rodolito;-40.29452429;-21.21130563
rodolito;-40.29453007;-21.21130468
rodolito;-40.29453007;-21.21130468
rodolito;-40.29453119;-21.21132274
rodolito;-40.29453119;-21.21132274
rodolito;-40.29453124;-21.21132906
rodolito;-40.29453124;-21.21132906
rodolito;-40.29454662;-21.21132443
rodolito;-40.29454662;-21.21132443
rodolito;-40.2945476;-21.21132623
rodolito;-40.2945476;-21.21132623
rodolito;-40.2945476;-21.21132623
rodolito;-40.29474594;-21.21109254
rodolito;-40.29474594;-21.21109254
rodolito;-40.29501176;-21.21086376
rodolito;-40.29501176;-21.21086376
rodolito;-40.29524301;-21.21064698
rodolito;-40.29524301;-21.21064698
rodolito;-40.29547023;-21.21041036
rodolito;-40.29547023;-21.21041036
rodolito;-40.29565547;-21.21022104
rodolito;-40.29565547;-21.21022104
rodolito;-40.29592566;-21.20994073
rodolito;-40.29592566;-21.20994073
rodolito;-40.29613094;-21.20972957
rodolito;-40.29613094;-21.20972957
rodolito;-40.29637904;-21.20945756
rodolito;-40.29637904;-21.20945756
rodolito;-40.29658692;-21.20921295
rodolito;-40.29658692;-21.20921295
rodolito;-40.29679677;-21.20897375
rodolito;-40.29679677;-21.20897375
rodolito;-40.29706585;-21.20867719
rodolito;-40.29706585;-21.20867719
rodolito;-40.29730881;-21.20836908
rodolito;-40.29730881;-21.20836908
rodolito;-40.2974669;-21.20816009
rodolito;-40.2974669;-21.20816009
rodolito;-40.29765966;-21.20794903
rodolito;-40.29765966;-21.20794903
rodolito;-40.29788598;-21.20761033
rodolito;-40.29788598;-21.20761033
rodolito;-40.29811631;-21.20729057
rodolito;-40.29811631;-21.20729057
rodolito;-40.29851396;-21.20671478
rodolito;-40.29851396;-21.20671478
rodolito;-40.29887975;-21.20624131
rodolito;-40.29887975;-21.20624131
rodolito;-40.29887975;-21.20624131
rodolito;-40.29887975;-21.20624131
rodolito;-40.29905391;-21.20599787
rodolito;-40.29905391;-21.20599787
rodolito;-40.29923463;-21.20562338
rodolito;-40.29923463;-21.20562338
rodolito;-40.29945011;-21.20525767
rodolito;-40.29945011;-21.20525767
rodolito;-40.29967505;-21.20487291
rodolito;-40.29967505;-21.20487291
rodolito;-40.30000914;-21.20430031
rodolito;-40.30000914;-21.20430031
rodolito;-40.30015526;-21.20404533
rodolito;-40.30015526;-21.20404533
rodolito;-40.30040171;-21.20358724
rodolito;-40.30040171;-21.20358724
rodolito;-40.30058616;-21.20330938
rodolito;-40.30058616;-21.20330938
rodolito;-40.30077977;-21.20297726
rodolito;-40.30077977;-21.20297726
rodolito;-40.30096978;-21.20267317
rodolito;-40.30096978;-21.20267317
rodolito;-40.30111013;-21.20242004
rodolito;-40.30111013;-21.20242004
rodolito;-40.3012829;-21.20212873
rodolito;-40.3012829;-21.20212873
rodolito;-40.30148511;-21.20178841
rodolito;-40.30148511;-21.20178841
rodolito;-40.30164634;-21.20149989
rodolito;-40.30164634;-21.20149989
rodolito;-40.30178316;-21.20117272
rodolito;-40.30178316;-21.20117272
rodolito;-40.30195755;-21.20095728
rodolito;-40.30195755;-21.20095728
rodolito;-40.3021445;-21.20063514
rodolito;-40.3021445;-21.20063514
rodolito;-40.30222418;-21.2004936
rodolito;-40.30222418;-21.2004936
rodolito;-40.30222609;-21.20049178
rodolito;-40.30222609;-21.20049178
rodolito;-40.30233038;-21.20030036
rodolito;-40.30233038;-21.20030036
rodolito;-40.30245658;-21.20008168
rodolito;-40.30245658;-21.20008168
rodolito;-40.30258758;-21.19986115
rodolito;-40.30258758;-21.19986115
rodolito;-40.30268526;-21.19968514
rodolito;-40.30268526;-21.19968514
rodolito;-40.30283144;-21.1994383
rodolito;-40.30283144;-21.1994383
rodolito;-40.30294912;-21.19923684
rodolito;-40.30294912;-21.19923684
rodolito;-40.30307541;-21.19902809
rodolito;-40.30307541;-21.19902809
rodolito;-40.30320259;-21.19881121
rodolito;-40.30320259;-21.19881121
rodolito;-40.30328403;-21.19865158
rodolito;-40.30328403;-21.19865158
rodolito;-40.30331683;-21.19865675
rodolito;-40.30331683;-21.19865675
rodolito;-40.30331958;-21.19864047
rodolito;-40.30331958;-21.19864047
rodolito;-40.30332204;-21.19859167
rodolito;-40.30332204;-21.19859167
rodolito;-40.30334103;-21.1985599
rodolito;-40.30334103;-21.1985599
rodolito;-40.30336139;-21.1985751
rodolito;-40.30336139;-21.1985751
rodolito;-40.30340346;-21.19842934
rodolito;-40.30340346;-21.19842934
rodolito;-40.30340976;-21.19848891
rodolito;-40.30340976;-21.19848891
rodolito;-40.3034481;-21.19835672
rodolito;-40.3034481;-21.19835672
rodolito;-40.30344827;-21.1983766
rodolito;-40.30344827;-21.1983766
rodolito;-40.30345664;-21.1983422
rodolito;-40.30345664;-21.1983422
rodolito;-40.30347613;-21.19836735
rodolito;-40.30347613;-21.19836735
rodolito;-40.30347902;-21.19836732
rodolito;-40.30347902;-21.19836732
rodolito;-40.30348532;-21.19831759
rodolito;-40.30348532;-21.19831759
rodolito;-40.30365325;-21.1980236
rodolito;-40.30365325;-21.1980236
rodolito;-40.3037956;-21.1977795
rodolito;-40.3037956;-21.1977795
rodolito;-40.30392465;-21.19755718
rodolito;-40.30392465;-21.19755718
rodolito;-40.30399945;-21.19740845
rodolito;-40.30399945;-21.19740845
rodolito;-40.30403366;-21.19735579
rodolito;-40.30403366;-21.19735579
rodolito;-40.30403959;-21.197372
rodolito;-40.30403959;-21.197372
rodolito;-40.30408597;-21.1972786
rodolito;-40.30408597;-21.1972786
rodolito;-40.30409163;-21.1972659
rodolito;-40.30409163;-21.1972659
rodolito;-40.30409384;-21.19729751
rodolito;-40.30409384;-21.19729751
rodolito;-40.30413578;-21.1972475
rodolito;-40.30413578;-21.1972475
rodolito;-40.304139;-21.1971743
rodolito;-40.304139;-21.1971743
rodolito;-40.30419097;-21.19706007
rodolito;-40.30419097;-21.19706007
rodolito;-40.30420469;-21.19708616
rodolito;-40.30420469;-21.19708616
rodolito;-40.30422;-21.19707521
rodolito;-40.30422;-21.19707521
rodolito;-40.30426736;-21.1969827
rodolito;-40.30426736;-21.1969827
rodolito;-40.30437249;-21.19677863
rodolito;-40.30437249;-21.19677863
rodolito;-40.30450621;-21.1965391
rodolito;-40.30450621;-21.1965391
rodolito;-40.30465615;-21.19628229
rodolito;-40.30465615;-21.19628229
rodolito;-40.30479748;-21.19603187
rodolito;-40.30479748;-21.19603187
rodolito;-40.30495964;-21.19574064
rodolito;-40.30495964;-21.19574064
rodolito;-40.30513519;-21.19543755
rodolito;-40.30513519;-21.19543755
rodolito;-40.30536091;-21.19503471
rodolito;-40.30536091;-21.19503471
rodolito;-40.3054966;-21.19480059
rodolito;-40.3054966;-21.19480059
rodolito;-40.30563043;-21.19457372
rodolito;-40.30563043;-21.19457372
rodolito;-40.30580116;-21.19427158
rodolito;-40.30580116;-21.19427158
rodolito;-40.30595191;-21.19399759
rodolito;-40.30595191;-21.19399759
rodolito;-40.30609806;-21.19374804
rodolito;-40.30609806;-21.19374804
rodolito;-40.30630982;-21.19340131
rodolito;-40.30630982;-21.19340131
rodolito;-40.30668535;-21.19272811
rodolito;-40.30668535;-21.19272811
rodolito;-40.30677539;-21.19256119
rodolito;-40.30677539;-21.19256119
rodolito;-40.30700775;-21.19214746
rodolito;-40.30700775;-21.19214746
rodolito;-40.30730856;-21.19163111
rodolito;-40.30730856;-21.19163111
rodolito;-40.30762438;-21.19106948
rodolito;-40.30762438;-21.19106948
rodolito;-40.30784268;-21.19070012
rodolito;-40.30784268;-21.19070012
rodolito;-40.30808073;-21.19027731
rodolito;-40.30808073;-21.19027731
rodolito;-40.30827593;-21.18991083
rodolito;-40.30827593;-21.18991083
rodolito;-40.30850944;-21.18951877
rodolito;-40.30850944;-21.18951877
rodolito;-40.30876269;-21.18907235
rodolito;-40.30876269;-21.18907235
rodolito;-40.30899512;-21.18866765
rodolito;-40.30899512;-21.18866765
rodolito;-40.30925785;-21.18820399
rodolito;-40.30925785;-21.18820399
rodolito;-40.30946074;-21.18783655
rodolito;-40.30946074;-21.18783655
rodolito;-40.30976904;-21.18729756
rodolito;-40.30976904;-21.18729756
rodolito;-40.31005278;-21.18681387
rodolito;-40.31005278;-21.18681387
rodolito;-40.31030793;-21.18636472
rodolito;-40.31030793;-21.18636472
rodolito;-40.31068069;-21.18570869
rodolito;-40.31068069;-21.18570869
rodolito;-40.31074329;-21.1855989
rodolito;-40.31074329;-21.1855989
rodolito;-40.31092821;-21.18526954
rodolito;-40.31092821;-21.18526954
rodolito;-40.31119692;-21.18482932
rodolito;-40.31119692;-21.18482932
rodolito;-40.31142533;-21.18440748
rodolito;-40.31142533;-21.18440748
rodolito;-40.31170889;-21.18390482
rodolito;-40.31170889;-21.18390482
rodolito;-40.31197652;-21.18345286
rodolito;-40.31197652;-21.18345286
rodolito;-40.31221269;-21.18303728
rodolito;-40.31221269;-21.18303728
rodolito;-40.31240615;-21.182585
rodolito;-40.31240615;-21.182585
rodolito;-40.31262228;-21.18229966
rodolito;-40.31262228;-21.18229966
rodolito;-40.31289961;-21.18185576
rodolito;-40.31289961;-21.18185576
rodolito;-40.31325449;-21.18125046
rodolito;-40.31325449;-21.18125046
rodolito;-40.31356947;-21.18070779
rodolito;-40.31356947;-21.18070779
rodolito;-40.31387122;-21.18019324
rodolito;-40.31387122;-21.18019324
rodolito;-40.31417012;-21.17968412
rodolito;-40.31417012;-21.17968412
rodolito;-40.31451893;-21.17904634
rodolito;-40.31451893;-21.17904634
rodolito;-40.31490163;-21.17842998
rodolito;-40.31490163;-21.17842998
