Project;X;Y;Ecoregion;Basin;BC region
GSNC;-39.79576716;-20.06946406;ER76;ES;
GSNC;-39.79593134;-20.06997295;ER76;ES;
GSNC;-39.79599546;-20.07017145;ER76;ES;
GSNC;-39.79609554;-20.07048455;ER76;ES;
GSNC;-39.79622083;-20.07086531;ER76;ES;
GSNC;-39.79623151;-20.07089688;ER76;ES;
GSNC;-39.79628298;-20.07105207;ER76;ES;
GSNC;-39.79629878;-20.07039237;ER76;ES;
GSNC;-39.7963335;-20.07120816;ER76;ES;
GSNC;-39.79635874;-20.07128214;ER76;ES;
GSNC;-39.79637235;-20.07132726;ER76;ES;
GSNC;-39.79644422;-20.07154471;ER76;ES;
GSNC;-39.79645198;-20.07156726;ER76;ES;
GSNC;-39.79651514;-20.07176306;ER76;ES;
GSNC;-39.79654331;-20.07185058;ER76;ES;
GSNC;-39.79658898;-20.07199314;ER76;ES;
GSNC;-39.79662397;-20.07210503;ER76;ES;
GSNC;-39.79666183;-20.0722151;ER76;ES;
GSNC;-39.79673766;-20.07246144;ER76;ES;
GSNC;-39.79705685;-20.07355064;ER76;ES;
GSNC;-39.79709877;-20.07370767;ER76;ES;
GSNC;-39.79712512;-20.07381328;ER76;ES;
GSNC;-39.79714171;-20.07387916;ER76;ES;
GSNC;-39.79718956;-20.07407503;ER76;ES;
GSNC;-39.79724042;-20.07429799;ER76;ES;
GSNC;-39.7972786;-20.07447221;ER76;ES;
GSNC;-39.79731875;-20.07465907;ER76;ES;
GSNC;-39.79742291;-20.07520979;ER76;ES;
GSNC;-39.79742783;-20.07523598;ER76;ES;
GSNC;-39.79746324;-20.07543009;ER76;ES;
GSNC;-39.79746324;-20.07543009;ER76;ES;
GSNC;-39.79747214;-20.07548788;ER76;ES;
GSNC;-39.79750074;-20.07566034;ER76;ES;
GSNC;-39.79750564;-20.0756829;ER76;ES;
GSNC;-39.7976027;-20.07634209;ER76;ES;
GSNC;-39.79761169;-20.07641795;ER76;ES;
GSNC;-39.79767395;-20.0770041;ER76;ES;
GSNC;-39.79770123;-20.07729223;ER76;ES;
GSNC;-39.79770123;-20.07729223;ER76;ES;
GSNC;-39.79770336;-20.07733649;ER76;ES;
GSNC;-39.79770648;-20.07738527;ER76;ES;
GSNC;-39.79774191;-20.0779607;ER76;ES;
GSNC;-39.79774612;-20.07803659;ER76;ES;
GSNC;-39.79775356;-20.07818384;ER76;ES;
GSNC;-39.79777002;-20.07841418;ER76;ES;
GSNC;-39.79777615;-20.07849006;ER76;ES;
GSNC;-39.79780689;-20.07889654;ER76;ES;
GSNC;-39.79781291;-20.07895163;ER76;ES;
GSNC;-39.79781918;-20.07905642;ER76;ES;
GSNC;-39.79785301;-20.07950535;ER76;ES;
GSNC;-39.7978592;-20.07959478;ER76;ES;
GSNC;-39.79789312;-20.08006088;ER76;ES;
GSNC;-39.79789719;-20.08010966;ER76;ES;
GSNC;-39.79814218;-20.0835395;ER76;ES;
GSNC;-39.79815542;-20.08369937;ER76;ES;
GSNC;-39.79818106;-20.08404082;ER76;ES;
GSNC;-39.79827756;-20.08534427;ER76;ES;
GSNC;-39.7982909;-20.08552312;ER76;ES;
GSNC;-39.79831664;-20.08588354;ER76;ES;
GSNC;-39.79831975;-20.08593051;ER76;ES;
GSNC;-39.79844957;-20.08776874;ER76;ES;
GSNC;-39.79845794;-20.08791056;ER76;ES;
GSNC;-39.79848233;-20.08743878;ER76;ES;
GSNC;-39.79859697;-20.08986712;ER76;ES;
GSNC;-39.79859903;-20.08989602;ER76;ES;
GSNC;-39.79864821;-20.09054097;ER76;ES;
GSNC;-39.79866467;-20.0907695;ER76;ES;
GSNC;-39.79868627;-20.09106759;ER76;ES;
GSNC;-39.79877882;-20.09234485;ER76;ES;
GSNC;-39.79883341;-20.09311266;ER76;ES;
GSNC;-39.79887782;-20.09375943;ER76;ES;
GSNC;-39.79889019;-20.09393558;ER76;ES;
GSNC;-39.79893194;-20.09462392;ER76;ES;
GSNC;-39.79893915;-20.0947251;ER76;ES;
GSNC;-39.79896095;-20.09506384;ER76;ES;
GSNC;-39.79896101;-20.09507649;ER76;ES;
GSNC;-39.79896723;-20.09517044;ER76;ES;
GSNC;-39.79897772;-20.09535382;ER76;ES;
GSNC;-39.79898476;-20.09542156;ER76;ES;
GSNC;-39.79899411;-20.09556699;ER76;ES;
GSNC;-39.79902401;-20.09599336;ER76;ES;
GSNC;-39.7990566;-20.09638446;ER76;ES;
GSNC;-39.79905685;-20.09605646;ER76;ES;
GSNC;-39.79906369;-20.09646214;ER76;ES;
GSNC;-39.79913692;-20.09713318;ER76;ES;
GSNC;-39.79914686;-20.09720723;ER76;ES;
GSNC;-39.79915087;-20.09724426;ER76;ES;
GSNC;-39.79920697;-20.09774459;ER76;ES;
GSNC;-39.79920697;-20.09774459;ER76;ES;
GSNC;-39.79923698;-20.09781403;ER76;ES;
GSNC;-39.79924593;-20.09788086;ER76;ES;
GSNC;-39.7993492;-20.09844152;ER76;ES;
GSNC;-39.79942778;-20.09884688;ER76;ES;
GSNC;-39.79943655;-20.09887937;ER76;ES;
GSNC;-39.79947375;-20.09904727;ER76;ES;
GSNC;-39.79949817;-20.09914655;ER76;ES;
GSNC;-39.79953142;-20.09929008;ER76;ES;
GSNC;-39.7995344;-20.09931265;ER76;ES;
GSNC;-39.79956756;-20.0994381;ER76;ES;
GSNC;-39.79960367;-20.0995789;ER76;ES;
GSNC;-39.79965736;-20.0997919;ER76;ES;
GSNC;-39.79971295;-20.10000399;ER76;ES;
GSNC;-39.79971295;-20.10000399;ER76;ES;
GSNC;-39.79972265;-20.10003015;ER76;ES;
GSNC;-39.7997665;-20.10018899;ER76;ES;
GSNC;-39.79999614;-20.1009569;ER76;ES;
GSNC;-39.8000059;-20.10099481;ER76;ES;
GSNC;-39.80010806;-20.10133591;ER76;ES;
GSNC;-39.8001538;-20.10148841;ER76;ES;
GSNC;-39.8001538;-20.10148841;ER76;ES;
GSNC;-39.80017227;-20.10154796;ER76;ES;
GSNC;-39.80017227;-20.10154796;ER76;ES;
GSNC;-39.80020437;-20.10165353;ER76;ES;
GSNC;-39.80026855;-20.10185926;ER76;ES;
GSNC;-39.80043682;-20.10240788;ER76;ES;
GSNC;-39.80057302;-20.10285906;ER76;ES;
GSNC;-39.8011653;-20.10477651;ER76;ES;
GSNC;-39.8012985;-20.10519878;ER76;ES;
GSNC;-39.80203964;-20.10760529;ER76;ES;
GSNC;-39.80208147;-20.10774155;ER76;ES;
GSNC;-39.80224299;-20.10827754;ER76;ES;
GSNC;-39.80259027;-20.10941268;ER76;ES;
GSNC;-39.80259422;-20.10943706;ER76;ES;
GSNC;-39.80288696;-20.11038089;ER76;ES;
GSNC;-39.80294827;-20.11058663;ER76;ES;
GSNC;-39.80346185;-20.11225322;ER76;ES;
GSNC;-39.80499508;-20.11726748;ER76;ES;
GSNC;-39.80521198;-20.11796677;ER76;ES;
GSNC;-39.80534331;-20.11839357;ER76;ES;
GSNC;-39.80574127;-20.11970196;ER76;ES;
GSNC;-39.80588817;-20.12018019;ER76;ES;
GSNC;-39.80596116;-20.12042292;ER76;ES;
GSNC;-39.80610025;-20.12087137;ER76;ES;
GSNC;-39.80624326;-20.12133516;ER76;ES;
GSNC;-39.80643878;-20.12196768;ER76;ES;
GSNC;-39.80647478;-20.12208408;ER76;ES;
GSNC;-39.8067725;-20.12305679;ER76;ES;
GSNC;-39.80682989;-20.12324176;ER76;ES;
GSNC;-39.80720446;-20.1244626;ER76;ES;
GSNC;-39.80738536;-20.12503917;ER76;ES;
GSNC;-39.80760039;-20.12574117;ER76;ES;
GSNC;-39.80785335;-20.12656499;ER76;ES;
GSNC;-39.80793801;-20.126842;ER76;ES;
GSNC;-39.80808299;-20.12731753;ER76;ES;
GSNC;-39.80816085;-20.12757379;ER76;ES;
GSNC;-39.80834665;-20.12817202;ER76;ES;
GSNC;-39.80837196;-20.12825865;ER76;ES;
GSNC;-39.80841179;-20.12837593;ER76;ES;
GSNC;-39.80842156;-20.12841474;ER76;ES;
GSNC;-39.80850133;-20.1286728;ER76;ES;
GSNC;-39.80850133;-20.1286728;ER76;ES;
GSNC;-39.8085578;-20.1288641;ER76;ES;
GSNC;-39.80875138;-20.12948488;ER76;ES;
GSNC;-39.80887105;-20.12987468;ER76;ES;
GSNC;-39.80891968;-20.13002807;ER76;ES;
GSNC;-39.80891968;-20.13002807;ER76;ES;
GSNC;-39.80899068;-20.13025455;ER76;ES;
GSNC;-39.80901309;-20.13033306;ER76;ES;
GSNC;-39.80912209;-20.13069218;ER76;ES;
GSNC;-39.80917465;-20.13086814;ER76;ES;
GSNC;-39.80919897;-20.13094574;ER76;ES;
GSNC;-39.8093342;-20.13138245;ER76;ES;
GSNC;-39.80939453;-20.13157916;ER76;ES;
GSNC;-39.80944314;-20.13172984;ER76;ES;
GSNC;-39.80948016;-20.13185888;ER76;ES;
GSNC;-39.80981394;-20.1329534;ER76;ES;
GSNC;-39.80981394;-20.1329534;ER76;ES;
GSNC;-39.80982272;-20.13298498;ER76;ES;
GSNC;-39.80987527;-20.13315823;ER76;ES;
GSNC;-39.81000769;-20.1336049;ER76;ES;
GSNC;-39.81004662;-20.13373393;ER76;ES;
GSNC;-39.81006511;-20.13379529;ER76;ES;
GSNC;-39.81014589;-20.13406057;ER76;ES;
GSNC;-39.81021401;-20.13428345;ER76;ES;
GSNC;-39.81028115;-20.13450271;ER76;ES;
GSNC;-39.8103706;-20.13478151;ER76;ES;
GSNC;-39.81065318;-20.13558982;ER76;ES;
GSNC;-39.81078808;-20.13596238;ER76;ES;
GSNC;-39.810856;-20.13614459;ER76;ES;
GSNC;-39.8110433;-20.13665968;ER76;ES;
GSNC;-39.81107533;-20.13674808;ER76;ES;
GSNC;-39.81125969;-20.13724873;ER76;ES;
GSNC;-39.81126649;-20.13726857;ER76;ES;
GSNC;-39.81139944;-20.13763211;ER76;ES;
GSNC;-39.81148872;-20.13787566;ER76;ES;
GSNC;-39.81150234;-20.13791897;ER76;ES;
GSNC;-39.81178862;-20.13870287;ER76;ES;
GSNC;-39.81182941;-20.13882015;ER76;ES;
GSNC;-39.81185852;-20.13889772;ER76;ES;
GSNC;-39.81215456;-20.13971772;ER76;ES;
GSNC;-39.81227778;-20.14004967;ER76;ES;
GSNC;-39.8127213;-20.14126385;ER76;ES;
GSNC;-39.813061;-20.1421975;ER76;ES;
GSNC;-39.81321435;-20.14262057;ER76;ES;
GSNC;-39.81330363;-20.14286322;ER76;ES;
GSNC;-39.81342498;-20.14320151;ER76;ES;
GSNC;-39.8135492;-20.14354068;ER76;ES;
GSNC;-39.81379373;-20.14420188;ER76;ES;
GSNC;-39.81444308;-20.14598979;ER76;ES;
GSNC;-39.81471192;-20.14672406;ER76;ES;
GSNC;-39.81535552;-20.14850476;ER76;ES;
GSNC;-39.81540114;-20.14863105;ER76;ES;
GSNC;-39.81582343;-20.14980195;ER76;ES;
GSNC;-39.81590208;-20.15002206;ER76;ES;
GSNC;-39.8159215;-20.15007619;ER76;ES;
GSNC;-39.81623405;-20.15093405;ER76;ES;
GSNC;-39.81664757;-20.15207155;ER76;ES;
GSNC;-39.8167874;-20.15246486;ER76;ES;
GSNC;-39.81697667;-20.15298174;ER76;ES;
GSNC;-39.8175359;-20.15453873;ER76;ES;
GSNC;-39.81789022;-20.15551205;ER76;ES;
GSNC;-39.81789898;-20.15554002;ER76;ES;
GSNC;-39.81794656;-20.15567353;ER76;ES;
GSNC;-39.81821742;-20.15642225;ER76;ES;
GSNC;-39.81825337;-20.1565269;ER76;ES;
GSNC;-39.81883589;-20.15813889;ER76;ES;
GSNC;-39.81900965;-20.15861518;ER76;ES;
GSNC;-39.81932228;-20.15948206;ER76;ES;
GSNC;-39.81934752;-20.15955062;ER76;ES;
GSNC;-39.81967949;-20.16045537;ER76;ES;
GSNC;-39.81969017;-20.16048514;ER76;ES;
GSNC;-39.81997267;-20.16125909;ER76;ES;
GSNC;-39.82036489;-20.16233886;ER76;ES;
GSNC;-39.82042409;-20.16249761;ER76;ES;
GSNC;-39.82070341;-20.16321285;ER76;ES;
GSNC;-39.82117133;-20.16449195;ER76;ES;
GSNC;-39.82139565;-20.16511889;ER76;ES;
GSNC;-39.82148692;-20.16537056;ER76;ES;
GSNC;-39.82171124;-20.1659966;ER76;ES;
GSNC;-39.82180058;-20.16624557;ER76;ES;
GSNC;-39.82201328;-20.16684456;ER76;ES;
GSNC;-39.8220521;-20.16694919;ER76;ES;
GSNC;-39.82237548;-20.16785036;ER76;ES;
GSNC;-39.82327767;-20.17036804;ER76;ES;
GSNC;-39.82407478;-20.17255097;ER76;ES;
GSNC;-39.82444554;-20.17354318;ER76;ES;
GSNC;-39.82447659;-20.17362435;ER76;ES;
GSNC;-39.82447659;-20.17362435;ER76;ES;
GSNC;-39.82451636;-20.17372446;ER76;ES;
GSNC;-39.82484849;-20.17464727;ER76;ES;
GSNC;-39.82489035;-20.17478352;ER76;ES;
GSNC;-39.82505391;-20.17531315;ER76;ES;
GSNC;-39.82505781;-20.17532759;ER76;ES;
GSNC;-39.8252707;-20.17613891;ER76;ES;
GSNC;-39.82543434;-20.17686733;ER76;ES;
GSNC;-39.82549021;-20.17711826;ER76;ES;
GSNC;-39.82608518;-20.17979188;ER76;ES;
GSNC;-39.82616748;-20.18015563;ER76;ES;
GSNC;-39.82641924;-20.18125772;ER76;ES;
GSNC;-39.82646923;-20.18148248;ER76;ES;
GSNC;-39.82658089;-20.18196898;ER76;ES;
GSNC;-39.82666122;-20.182321;ER76;ES;
GSNC;-39.82674064;-20.18268116;ER76;ES;
GSNC;-39.8267837;-20.18286077;ER76;ES;
GSNC;-39.82690524;-20.18340596;ER76;ES;
GSNC;-39.82695422;-20.18361987;ER76;ES;
GSNC;-39.82698558;-20.18375978;ER76;ES;
GSNC;-39.82702281;-20.18392315;ER76;ES;
GSNC;-39.8270444;-20.18402425;ER76;ES;
GSNC;-39.82706006;-20.18409014;ER76;ES;
GSNC;-39.82707672;-20.18416506;ER76;ES;
GSNC;-39.82709725;-20.18424719;ER76;ES;
GSNC;-39.82716778;-20.18455498;ER76;ES;
GSNC;-39.82728228;-20.18503334;ER76;ES;
GSNC;-39.82732432;-20.18520211;ER76;ES;
GSNC;-39.82737035;-20.18540158;ER76;ES;
GSNC;-39.82741734;-20.18560015;ER76;ES;
GSNC;-39.82743006;-20.1856525;ER76;ES;
GSNC;-39.8275367;-20.18609294;ER76;ES;
GSNC;-39.82755238;-20.18616244;ER76;ES;
GSNC;-39.82757588;-20.18626353;ER76;ES;
GSNC;-39.82778253;-20.18715801;ER76;ES;
GSNC;-39.82780409;-20.18725278;ER76;ES;
GSNC;-39.82784918;-20.18745497;ER76;ES;
GSNC;-39.82787467;-20.1875687;ER76;ES;
GSNC;-39.82804822;-20.18835581;ER76;ES;
GSNC;-39.82806784;-20.18844697;ER76;ES;
GSNC;-39.8280835;-20.18851196;ER76;ES;
GSNC;-39.82813548;-20.18875116;ER76;ES;
GSNC;-39.82829526;-20.18946604;ER76;ES;
GSNC;-39.82833054;-20.1896231;ER76;ES;
GSNC;-39.82835308;-20.18972239;ER76;ES;
GSNC;-39.82836388;-20.18977294;ER76;ES;
GSNC;-39.82837462;-20.18981445;ER76;ES;
GSNC;-39.82849123;-20.19032894;ER76;ES;
GSNC;-39.82853141;-20.19050676;ER76;ES;
GSNC;-39.82855988;-20.19064126;ER76;ES;
GSNC;-39.82860589;-20.19083621;ER76;ES;
GSNC;-39.82861762;-20.19088224;ER76;ES;
GSNC;-39.82864412;-20.19100681;ER76;ES;
GSNC;-39.82866273;-20.19108714;ER76;ES;
GSNC;-39.82874707;-20.19147257;ER76;ES;
GSNC;-39.82880596;-20.19174879;ER76;ES;
GSNC;-39.8288089;-20.19176323;ER76;ES;
GSNC;-39.82881575;-20.19179031;ER76;ES;
GSNC;-39.82886774;-20.19202951;ER76;ES;
GSNC;-39.82888342;-20.19209901;ER76;ES;
GSNC;-39.82888537;-20.19210623;ER76;ES;
GSNC;-39.82889225;-20.19214053;ER76;ES;
GSNC;-39.82894711;-20.19237972;ER76;ES;
GSNC;-39.82896672;-20.19246908;ER76;ES;
GSNC;-39.82905488;-20.19284998;ER76;ES;
GSNC;-39.82910681;-20.19307834;ER76;ES;
GSNC;-39.82918523;-20.19342946;ER76;ES;
GSNC;-39.82919207;-20.19345654;ER76;ES;
GSNC;-39.82930589;-20.19398369;ER76;ES;
GSNC;-39.82930883;-20.19399723;ER76;ES;
GSNC;-39.82944017;-20.19458122;ER76;ES;
GSNC;-39.82953029;-20.19497205;ER76;ES;
GSNC;-39.82955968;-20.19510112;ER76;ES;
GSNC;-39.82966748;-20.19557589;ER76;ES;
GSNC;-39.82973213;-20.1958566;ER76;ES;
GSNC;-39.82979874;-20.19614543;ER76;ES;
GSNC;-39.82982913;-20.19628173;ER76;ES;
GSNC;-39.82988106;-20.19650828;ER76;ES;
GSNC;-39.82990752;-20.19662472;ER76;ES;
GSNC;-39.82993004;-20.19672039;ER76;ES;
GSNC;-39.82995845;-20.19684405;ER76;ES;
GSNC;-39.83001337;-20.19709318;ER76;ES;
GSNC;-39.83003496;-20.19719518;ER76;ES;
GSNC;-39.830081;-20.19739465;ER76;ES;
GSNC;-39.8301536;-20.19772953;ER76;ES;
GSNC;-39.83021437;-20.19799851;ER76;ES;
GSNC;-39.83030159;-20.19838393;ER76;ES;
GSNC;-39.83040063;-20.19883164;ER76;ES;
GSNC;-39.83040358;-20.19884608;ER76;ES;
GSNC;-39.83044866;-20.19904375;ER76;ES;
GSNC;-39.83053103;-20.19941654;ER76;ES;
GSNC;-39.83056829;-20.19958352;ER76;ES;
GSNC;-39.83059183;-20.19969184;ER76;ES;
GSNC;-39.83062713;-20.19985161;ER76;ES;
GSNC;-39.83070255;-20.20017654;ER76;ES;
GSNC;-39.83084072;-20.20078219;ER76;ES;
GSNC;-39.83084072;-20.20078219;ER76;ES;
GSNC;-39.83084213;-20.20086712;ER76;ES;
GSNC;-39.83086814;-20.20089952;ER76;ES;
GSNC;-39.83099546;-20.20144468;ER76;ES;
GSNC;-39.83110228;-20.20191404;ER76;ES;
GSNC;-39.83131979;-20.20286176;ER76;ES;
GSNC;-39.83157849;-20.20399453;ER76;ES;
GSNC;-39.83161965;-20.20417685;ER76;ES;
GSNC;-39.83164418;-20.20428878;ER76;ES;
GSNC;-39.83172059;-20.20462003;ER76;ES;
GSNC;-39.83176375;-20.2048159;ER76;ES;
GSNC;-39.83182057;-20.20506231;ER76;ES;
GSNC;-39.8318441;-20.20516792;ER76;ES;
GSNC;-39.83188627;-20.20535837;ER76;ES;
GSNC;-39.83189117;-20.20538004;ER76;ES;
GSNC;-39.83195485;-20.20565623;ER76;ES;
GSNC;-39.8320127;-20.20591438;ER76;ES;
GSNC;-39.83212734;-20.20641351;ER76;ES;
GSNC;-39.83220277;-20.20674025;ER76;ES;
GSNC;-39.83228904;-20.20712296;ER76;ES;
GSNC;-39.83230865;-20.20721051;ER76;ES;
GSNC;-39.83231646;-20.20724029;ER76;ES;
GSNC;-39.83232829;-20.20730529;ER76;ES;
GSNC;-39.83234295;-20.20736125;ER76;ES;
GSNC;-39.83234981;-20.20739194;ER76;ES;
GSNC;-39.83235345;-20.206276;ER76;ES;
GSNC;-39.83242437;-20.20773314;ER76;ES;
GSNC;-39.83246067;-20.20790012;ER76;ES;
GSNC;-39.83248616;-20.20801385;ER76;ES;
GSNC;-39.83253713;-20.2082386;ER76;ES;
GSNC;-39.83253908;-20.20824582;ER76;ES;
GSNC;-39.83255969;-20.2083406;ER76;ES;
GSNC;-39.83262731;-20.20863665;ER76;ES;
GSNC;-39.83264593;-20.20871969;ER76;ES;
GSNC;-39.8327096;-20.20899227;ER76;ES;
GSNC;-39.8327096;-20.20899227;ER76;ES;
GSNC;-39.83281536;-20.20944085;ER76;ES;
GSNC;-39.83302998;-20.21038045;ER76;ES;
GSNC;-39.833079;-20.21059888;ER76;ES;
GSNC;-39.83310347;-20.21069997;ER76;ES;
GSNC;-39.83314365;-20.21087598;ER76;ES;
GSNC;-39.83318969;-20.21107364;ER76;ES;
GSNC;-39.83322596;-20.21123431;ER76;ES;
GSNC;-39.83328675;-20.21150509;ER76;ES;
GSNC;-39.83331708;-20.21162964;ER76;ES;
GSNC;-39.83350431;-20.21245643;ER76;ES;
GSNC;-39.83352104;-20.21254399;ER76;ES;
GSNC;-39.83364852;-20.21311535;ER76;ES;
GSNC;-39.83368976;-20.21330943;ER76;ES;
GSNC;-39.83381134;-20.2138519;ER76;ES;
GSNC;-39.83392991;-20.21436818;ER76;ES;
GSNC;-39.83397988;-20.2145848;ER76;ES;
GSNC;-39.83405042;-20.21488897;ER76;ES;
GSNC;-39.83421016;-20.21558667;ER76;ES;
GSNC;-39.83428172;-20.21590168;ER76;ES;
GSNC;-39.83429935;-20.2159775;ER76;ES;
GSNC;-39.8343807;-20.21633312;ER76;ES;
GSNC;-39.83442867;-20.21653439;ER76;ES;
GSNC;-39.83443165;-20.21655425;ER76;ES;
GSNC;-39.83445912;-20.21667882;ER76;ES;
GSNC;-39.8344865;-20.21678802;ER76;ES;
GSNC;-39.83449434;-20.21682232;ER76;ES;
GSNC;-39.8345434;-20.21704617;ER76;ES;
GSNC;-39.83460224;-20.21731064;ER76;ES;
GSNC;-39.83461695;-20.21737743;ER76;ES;
GSNC;-39.83484056;-20.21838205;ER76;ES;
GSNC;-39.83498183;-20.21902563;ER76;ES;
GSNC;-39.83500928;-20.21914567;ER76;ES;
GSNC;-39.83501713;-20.21918268;ER76;ES;
GSNC;-39.83503677;-20.21927566;ER76;ES;
GSNC;-39.83516529;-20.21986056;ER76;ES;
GSNC;-39.83524766;-20.22022792;ER76;ES;
GSNC;-39.83530452;-20.22047975;ER76;ES;
GSNC;-39.83539177;-20.22086426;ER76;ES;
GSNC;-39.83550358;-20.22136702;ER76;ES;
GSNC;-39.83551237;-20.2213995;ER76;ES;
GSNC;-39.83563382;-20.22191487;ER76;ES;
GSNC;-39.83573573;-20.22235623;ER76;ES;
GSNC;-39.83585922;-20.22289327;ER76;ES;
GSNC;-39.83588958;-20.22302324;ER76;ES;
GSNC;-39.83613259;-20.22407203;ER76;ES;
GSNC;-39.83639835;-20.22525897;ER76;ES;
GSNC;-39.83651895;-20.22579331;ER76;ES;
GSNC;-39.83674941;-20.22682048;ER76;ES;
GSNC;-39.83698177;-20.22784583;ER76;ES;
GSNC;-39.83703856;-20.2280832;ER76;ES;
GSNC;-39.83713066;-20.22847852;ER76;ES;
GSNC;-39.83727774;-20.2291302;ER76;ES;
GSNC;-39.8372934;-20.22919338;ER76;ES;
GSNC;-39.83730223;-20.22923309;ER76;ES;
GSNC;-39.83733951;-20.22940279;ER76;ES;
GSNC;-39.83748461;-20.23004182;ER76;ES;
GSNC;-39.83750617;-20.23013479;ER76;ES;
GSNC;-39.83766099;-20.23079998;ER76;ES;
GSNC;-39.83775019;-20.2311899;ER76;ES;
GSNC;-39.83778847;-20.23136591;ER76;ES;
GSNC;-39.83781492;-20.23147964;ER76;ES;
GSNC;-39.83794537;-20.23206272;ER76;ES;
GSNC;-39.83796691;-20.23215298;ER76;ES;
GSNC;-39.83797377;-20.23218276;ER76;ES;
GSNC;-39.83800515;-20.23232176;ER76;ES;
GSNC;-39.83820413;-20.23318824;ER76;ES;
GSNC;-39.83835817;-20.23388597;ER76;ES;
GSNC;-39.83849645;-20.23450154;ER76;ES;
GSNC;-39.83851311;-20.23457285;ER76;ES;
GSNC;-39.8385337;-20.23466401;ER76;ES;
GSNC;-39.83853665;-20.23467845;ER76;ES;
GSNC;-39.83858078;-20.23487432;ER76;ES;
GSNC;-39.83860919;-20.23499436;ER76;ES;
GSNC;-39.83869156;-20.23535901;ER76;ES;
GSNC;-39.83877003;-20.23571012;ER76;ES;
GSNC;-39.83886412;-20.23611718;ER76;ES;
GSNC;-39.83895723;-20.23651973;ER76;ES;
GSNC;-39.83897982;-20.23662715;ER76;ES;
GSNC;-39.83909353;-20.23712176;ER76;ES;
GSNC;-39.83910629;-20.23718134;ER76;ES;
GSNC;-39.8391259;-20.23726708;ER76;ES;
GSNC;-39.83915924;-20.2374142;ER76;ES;
GSNC;-39.83917491;-20.23748099;ER76;ES;
GSNC;-39.83919648;-20.23757486;ER76;ES;
GSNC;-39.83936418;-20.2383186;ER76;ES;
GSNC;-39.83951521;-20.23898833;ER76;ES;
GSNC;-39.83960262;-20.23939904;ER76;ES;
GSNC;-39.83965059;-20.23959669;ER76;ES;
GSNC;-39.83968004;-20.23973208;ER76;ES;
GSNC;-39.83988222;-20.24065728;ER76;ES;
GSNC;-39.83989495;-20.24070872;ER76;ES;
GSNC;-39.83996169;-20.24101381;ER76;ES;
GSNC;-39.84014396;-20.24179543;ER76;ES;
GSNC;-39.84027237;-20.24235322;ER76;ES;
GSNC;-39.84035179;-20.24270162;ER76;ES;
GSNC;-39.84037235;-20.24278646;ER76;ES;
GSNC;-39.84062433;-20.24388941;ER76;ES;
GSNC;-39.84075777;-20.24449145;ER76;ES;
GSNC;-39.84083524;-20.24483173;ER76;ES;
GSNC;-39.84086173;-20.24495178;ER76;ES;
GSNC;-39.84088432;-20.24505648;ER76;ES;
GSNC;-39.84090588;-20.24515035;ER76;ES;
GSNC;-39.84098041;-20.24547889;ER76;ES;
GSNC;-39.84099799;-20.24554206;ER76;ES;
GSNC;-39.8412697;-20.24675335;ER76;ES;
GSNC;-39.84127264;-20.24676598;ER76;ES;
GSNC;-39.84129125;-20.2468427;ER76;ES;
GSNC;-39.84132656;-20.24699885;ER76;ES;
GSNC;-39.84134815;-20.24709814;ER76;ES;
GSNC;-39.84136779;-20.2471884;ER76;ES;
GSNC;-39.84137659;-20.2472236;ER76;ES;
GSNC;-39.84138444;-20.24725789;ER76;ES;
GSNC;-39.84141678;-20.24739779;ER76;ES;
GSNC;-39.84142562;-20.24743841;ER76;ES;
GSNC;-39.84143249;-20.24747;ER76;ES;
GSNC;-39.84143939;-20.24750611;ER76;ES;
GSNC;-39.84144723;-20.24754041;ER76;ES;
GSNC;-39.84144919;-20.24754763;ER76;ES;
GSNC;-39.84146686;-20.24762977;ER76;ES;
GSNC;-39.84150612;-20.24780849;ER76;ES;
GSNC;-39.8416356;-20.24838435;ER76;ES;
GSNC;-39.84165033;-20.24845204;ER76;ES;
GSNC;-39.84168662;-20.24861451;ER76;ES;
GSNC;-39.84171401;-20.2487219;ER76;ES;
GSNC;-39.84173853;-20.24883021;ER76;ES;
GSNC;-39.841864;-20.24937266;ER76;ES;
GSNC;-39.84191701;-20.24961546;ER76;ES;
GSNC;-39.84214369;-20.25063812;ER76;ES;
GSNC;-39.84214664;-20.25065256;ER76;ES;
GSNC;-39.8421672;-20.2507374;ER76;ES;
GSNC;-39.84219175;-20.25085204;ER76;ES;
GSNC;-39.8421947;-20.25086558;ER76;ES;
GSNC;-39.84219764;-20.25087821;ER76;ES;
GSNC;-39.84220749;-20.25092967;ER76;ES;
GSNC;-39.84222216;-20.25098652;ER76;ES;
GSNC;-39.84226139;-20.25115982;ER76;ES;
GSNC;-39.84228686;-20.25126632;ER76;ES;
GSNC;-39.84230545;-20.25134122;ER76;ES;
GSNC;-39.84238777;-20.25169232;ER76;ES;
GSNC;-39.84239758;-20.25173655;ER76;ES;
GSNC;-39.8424437;-20.25194505;ER76;ES;
GSNC;-39.84249369;-20.25215986;ER76;ES;
GSNC;-39.84258583;-20.25255608;ER76;ES;
GSNC;-39.84261719;-20.25269056;ER76;ES;
GSNC;-39.8426329;-20.25276277;ER76;ES;
GSNC;-39.84265939;-20.25288192;ER76;ES;
GSNC;-39.84283593;-20.25366085;ER76;ES;
GSNC;-39.84297615;-20.25427189;ER76;ES;
GSNC;-39.84299477;-20.25435222;ER76;ES;
